asset_id,date,name,end_date,ann_date,change_reason,source_id,available_at,decision_time
600800.SH,20120831,天津磁卡,,20120830,撤销ST,tushare,20120830T16:00:00+08:00,20120830T09:00:00+08:00
600705.SH,20120830,NST航投,20120830,20120823,其他,tushare,20120823T16:00:00+08:00,20120823T09:00:00+08:00
600715.SH,20120830,松辽汽车,20150129,20120829,撤销ST,tushare,20120829T16:00:00+08:00,20120829T09:00:00+08:00
600228.SH,20120830,昌九生化,20140504,20120829,撤销ST,tushare,20120829T16:00:00+08:00,20120829T09:00:00+08:00
600299.SH,20120830,蓝星新材,20140416,20120829,撤销ST,tushare,20120829T16:00:00+08:00,20120829T09:00:00+08:00
600145.SH,20120829,国创能源,20140504,20120828,撤销ST,tushare,20120828T16:00:00+08:00,20120828T09:00:00+08:00
600275.SH,20120829,武昌鱼,20170501,20120828,撤销ST,tushare,20120828T16:00:00+08:00,20120828T09:00:00+08:00
600084.SH,20120829,中葡股份,20190425,20120828,撤销ST,tushare,20120828T16:00:00+08:00,20120828T09:00:00+08:00
600301.SH,20120828,南化股份,20130502,20120827,撤销ST,tushare,20120827T16:00:00+08:00,20120827T09:00:00+08:00
600610.SH,20120828,S中纺机,20140327,20120827,撤销ST,tushare,20120827T16:00:00+08:00,20120827T09:00:00+08:00
600419.SH,20120828,新疆天宏,20140105,20120827,撤销ST,tushare,20120827T16:00:00+08:00,20120827T09:00:00+08:00
600281.SH,20120828,太化股份,,20120827,撤销ST,tushare,20120827T16:00:00+08:00,20120827T09:00:00+08:00
600179.SH,20120827,黑化股份,20160310,20120824,撤销ST,tushare,20120824T16:00:00+08:00,20120824T09:00:00+08:00
600538.SH,20120824,北海国发,20130331,20120823,撤销ST,tushare,20120823T16:00:00+08:00,20120823T09:00:00+08:00
600506.SH,20120824,香梨股份,,20120823,撤销ST,tushare,20120823T16:00:00+08:00,20120823T09:00:00+08:00
600890.SH,20120824,中房股份,,20120823,撤销ST,tushare,20120823T16:00:00+08:00,20120823T09:00:00+08:00
600217.SH,20120824,秦岭水泥,20150317,20120823,撤销ST,tushare,20120823T16:00:00+08:00,20120823T09:00:00+08:00
600562.SH,20120824,高淳陶瓷,20130715,20120823,撤销ST,tushare,20120823T16:00:00+08:00,20120823T09:00:00+08:00
600860.SH,20120823,北人股份,20140209,20120822,撤销ST,tushare,20120822T16:00:00+08:00,20120822T09:00:00+08:00
600355.SH,20120823,精伦电子,,20120822,撤销ST,tushare,20120822T16:00:00+08:00,20120822T09:00:00+08:00
000906.SZ,20120823,物产中拓,20170118,20120823,改名,tushare,20120823T16:00:00+08:00,20120823T09:00:00+08:00
600609.SH,20120822,金杯汽车,,20120821,撤销ST,tushare,20120821T16:00:00+08:00,20120821T09:00:00+08:00
600149.SH,20120822,廊坊发展,20170427,20120821,撤销ST,tushare,20120821T16:00:00+08:00,20120821T09:00:00+08:00
600207.SH,20120822,安彩高科,,20120821,撤销ST,tushare,20120821T16:00:00+08:00,20120821T09:00:00+08:00
600868.SH,20120822,梅雁水电,20121114,20120821,撤销ST,tushare,20120821T16:00:00+08:00,20120821T09:00:00+08:00
600203.SH,20120820,福日电子,,20120817,撤销ST,tushare,20120817T16:00:00+08:00,20120817T09:00:00+08:00
600365.SH,20120816,通葡股份,,20120815,撤销*ST,tushare,20120815T16:00:00+08:00,20120815T09:00:00+08:00
000856.SZ,20120808,冀东装备,20160410,20120807,其他,tushare,20120807T16:00:00+08:00,20120807T09:00:00+08:00
000863.SZ,20120803,三湘股份,20161017,20120728,其他,tushare,20120728T16:00:00+08:00,20120728T09:00:00+08:00
600397.SH,20120803,安源煤业,20180418,20120731,改名,tushare,20120731T16:00:00+08:00,20120731T09:00:00+08:00
000611.SZ,20120803,四海股份,20141021,20120803,改名,tushare,20120803T16:00:00+08:00,20120803T09:00:00+08:00
000001.SZ,20120802,平安银行,,20120802,改名,tushare,20120802T16:00:00+08:00,20120802T09:00:00+08:00
000697.SZ,20120725,炼石有色,20181105,20120724,撤销*ST,tushare,20120724T16:00:00+08:00,20120724T09:00:00+08:00
002049.SZ,20120723,同方国芯,20160619,20120723,改名,tushare,20120723T16:00:00+08:00,20120723T09:00:00+08:00
600634.SH,20120719,ST澄海,20140407,20120713,改名,tushare,20120713T16:00:00+08:00,20120713T09:00:00+08:00
600984.SH,20120717,建设机械,20150224,20120716,撤销ST,tushare,20120716T16:00:00+08:00,20120716T09:00:00+08:00
600130.SH,20120717,波导股份,,20120716,撤销ST,tushare,20120716T16:00:00+08:00,20120716T09:00:00+08:00
600209.SH,20120716,罗顿发展,20180423,20120713,撤销ST,tushare,20120713T16:00:00+08:00,20120713T09:00:00+08:00
600313.SH,20120712,中农资源,20140120,20120711,撤销ST,tushare,20120711T16:00:00+08:00,20120711T09:00:00+08:00
600634.SH,20120704,ST海鸟,20120718,20120627,恢复上市加N,tushare,20120627T16:00:00+08:00,20120627T09:00:00+08:00
600455.SH,20120704,ST博通,20130327,20120627,恢复上市加N,tushare,20120627T16:00:00+08:00,20120627T09:00:00+08:00
600634.SH,20120703,NST海鸟,20120703,20120627,其他,tushare,20120627T16:00:00+08:00,20120627T09:00:00+08:00
600455.SH,20120703,NST博通,20120703,20120627,其他,tushare,20120627T16:00:00+08:00,20120627T09:00:00+08:00
002173.SZ,20120702,千足珍珠,20160418,20120702,改名,tushare,20120702T16:00:00+08:00,20120702T09:00:00+08:00
600602.SH,20120627,仪电电子,20160621,20120621,改名,tushare,20120621T16:00:00+08:00,20120621T09:00:00+08:00
600727.SH,20120627,鲁北化工,,20120626,撤销ST,tushare,20120626T16:00:00+08:00,20120626T09:00:00+08:00
000607.SZ,20120627,华智控股,20150118,20120626,撤销*ST,tushare,20120626T16:00:00+08:00,20120626T09:00:00+08:00
000691.SZ,20120625,亚太实业,20160503,20120621,撤销*ST,tushare,20120621T16:00:00+08:00,20120621T09:00:00+08:00
300143.SZ,20120620,菇木真,20130122,20120620,改名,tushare,20120620T16:00:00+08:00,20120620T09:00:00+08:00
000722.SZ,20120615,湖南发展,,20120606,其他,tushare,20120606T16:00:00+08:00,20120606T09:00:00+08:00
600256.SH,20120612,广汇能源,,20120607,改名,tushare,20120607T16:00:00+08:00,20120607T09:00:00+08:00
600074.SH,20120612,ST中达,20120903,20120611,摘星,tushare,20120611T16:00:00+08:00,20120611T09:00:00+08:00
600080.SH,20120612,金花股份,,20120611,撤销ST,tushare,20120611T16:00:00+08:00,20120611T09:00:00+08:00
600671.SH,20120611,ST天目,20130508,20120608,摘星,tushare,20120608T16:00:00+08:00,20120608T09:00:00+08:00
600228.SH,20120611,ST昌九,20120829,20120608,摘星,tushare,20120608T16:00:00+08:00,20120608T09:00:00+08:00
002045.SZ,20120611,国光电器,,20120611,其他,tushare,20120611T16:00:00+08:00,20120611T09:00:00+08:00
000048.SZ,20120531,康达尔,20180701,20120530,撤销ST,tushare,20120530T16:00:00+08:00,20120530T09:00:00+08:00
600715.SH,20120528,ST松辽,20120829,20120525,摘星,tushare,20120525T16:00:00+08:00,20120525T09:00:00+08:00
600281.SH,20120528,ST太化,20120827,20120525,摘星,tushare,20120525T16:00:00+08:00,20120525T09:00:00+08:00
000409.SZ,20120523,ST泰复,20130402,20120522,摘星,tushare,20120522T16:00:00+08:00,20120522T09:00:00+08:00
000737.SZ,20120522,南风化工,20180213,20120521,撤销*ST,tushare,20120521T16:00:00+08:00,20120521T09:00:00+08:00
002113.SZ,20120522,ST天润,20130328,20120521,摘星,tushare,20120521T16:00:00+08:00,20120521T09:00:00+08:00
600847.SH,20120518,万里股份,20170502,20120517,撤销ST,tushare,20120517T16:00:00+08:00,20120517T09:00:00+08:00
600854.SH,20120518,春兰股份,,20120517,撤销ST,tushare,20120517T16:00:00+08:00,20120517T09:00:00+08:00
600401.SH,20120511,海润光伏,20150423,20120510,其他,tushare,20120510T16:00:00+08:00,20120510T09:00:00+08:00
600981.SH,20120509,汇鸿股份,20150823,20120504,改名,tushare,20120504T16:00:00+08:00,20120504T09:00:00+08:00
000603.SZ,20120508,盛达矿业,20191028,20120507,撤销ST,tushare,20120507T16:00:00+08:00,20120507T09:00:00+08:00
600435.SH,20120507,北方导航,,20120427,改名,tushare,20120427T16:00:00+08:00,20120427T09:00:00+08:00
000007.SZ,20120504,零七股份,20160216,20120503,撤销ST,tushare,20120503T16:00:00+08:00,20120503T09:00:00+08:00
600250.SH,20120503,*ST南纺,20130505,20120502,*ST,tushare,20120502T16:00:00+08:00,20120502T09:00:00+08:00
600359.SH,20120503,*ST新农,20130409,20120502,*ST,tushare,20120502T16:00:00+08:00,20120502T09:00:00+08:00
000972.SZ,20120502,*ST中基,20131105,20120427,*ST,tushare,20120427T16:00:00+08:00,20120427T09:00:00+08:00
600421.SH,20120502,*ST国药,20140330,20120427,*ST,tushare,20120427T16:00:00+08:00,20120427T09:00:00+08:00
600579.SH,20120502,*ST黄海,20140428,20120427,*ST,tushare,20120427T16:00:00+08:00,20120427T09:00:00+08:00
600766.SH,20120502,*ST园城,20130508,20120427,*ST,tushare,20120427T16:00:00+08:00,20120427T09:00:00+08:00
600877.SH,20120502,*ST嘉陵,20130509,20120427,*ST,tushare,20120427T16:00:00+08:00,20120427T09:00:00+08:00
600392.SH,20120502,*ST天成,20130501,20120502,*ST,tushare,20120502T16:00:00+08:00,20120502T09:00:00+08:00
000767.SZ,20120427,*ST漳电,20130424,20120426,*ST,tushare,20120426T16:00:00+08:00,20120426T09:00:00+08:00
002019.SZ,20120427,*ST鑫富,20130509,20120426,*ST,tushare,20120426T16:00:00+08:00,20120426T09:00:00+08:00
600338.SH,20120427,*ST珠峰,20130311,20120426,*ST,tushare,20120426T16:00:00+08:00,20120426T09:00:00+08:00
600335.SH,20120427,国机汽车,,20120426,摘星改名,tushare,20120426T16:00:00+08:00,20120426T09:00:00+08:00
000155.SZ,20120427,*ST川化,20130605,20120426,*ST,tushare,20120426T16:00:00+08:00,20120426T09:00:00+08:00
600203.SH,20120426,ST福日,20120819,20120425,摘星,tushare,20120425T16:00:00+08:00,20120425T09:00:00+08:00
600892.SH,20120426,ST宝诚,20130421,20120425,摘星,tushare,20120425T16:00:00+08:00,20120425T09:00:00+08:00
000751.SZ,20120426,*ST锌业,20140805,20120425,*ST,tushare,20120425T16:00:00+08:00,20120425T09:00:00+08:00
002102.SZ,20120426,*ST冠福,20130506,20120425,*ST,tushare,20120425T16:00:00+08:00,20120425T09:00:00+08:00
000806.SZ,20120426,*ST银河,20130502,20120425,*ST,tushare,20120425T16:00:00+08:00,20120425T09:00:00+08:00
600083.SH,20120426,ST博信,20130131,20120425,摘星,tushare,20120425T16:00:00+08:00,20120425T09:00:00+08:00
000430.SZ,20120425,张家界,,20120424,撤销ST,tushare,20120424T16:00:00+08:00,20120424T09:00:00+08:00
000815.SZ,20120424,*ST美利,20131230,20120423,*ST,tushare,20120423T16:00:00+08:00,20120423T09:00:00+08:00
000056.SZ,20120423,*ST国商,20140330,20120420,*ST,tushare,20120420T16:00:00+08:00,20120420T09:00:00+08:00
000677.SZ,20120423,*ST海龙,20130702,20120420,*ST,tushare,20120420T16:00:00+08:00,20120420T09:00:00+08:00
000720.SZ,20120423,*ST能山,20130516,20120420,*ST,tushare,20120420T16:00:00+08:00,20120420T09:00:00+08:00
000662.SZ,20120423,*ST索芙,20130528,20120420,*ST,tushare,20120420T16:00:00+08:00,20120420T09:00:00+08:00
600385.SH,20120420,*ST金泰,20140805,20120419,*ST,tushare,20120419T16:00:00+08:00,20120419T09:00:00+08:00
000697.SZ,20120419,*ST炼石,20120724,20120419,改名,tushare,20120419T16:00:00+08:00,20120419T09:00:00+08:00
600076.SH,20120417,*ST华光,20130306,20120416,*ST,tushare,20120416T16:00:00+08:00,20120416T09:00:00+08:00
000602.SZ,20120416,金马集团,,20120413,撤销*ST,tushare,20120413T16:00:00+08:00,20120413T09:00:00+08:00
600087.SH,20120413,*ST长油,20140420,20120412,*ST,tushare,20120412T16:00:00+08:00,20120412T09:00:00+08:00
000899.SZ,20120412,*ST赣能,20130501,20120411,*ST,tushare,20120411T16:00:00+08:00,20120411T09:00:00+08:00
000981.SZ,20120409,银亿股份,20190505,20120406,其他,tushare,20120406T16:00:00+08:00,20120406T09:00:00+08:00
000838.SZ,20120405,*ST国兴,20130417,20120330,*ST,tushare,20120330T16:00:00+08:00,20120330T09:00:00+08:00
000585.SZ,20120405,*ST东电,20130418,20120330,*ST,tushare,20120330T16:00:00+08:00,20120330T09:00:00+08:00
600728.SH,20120330,佳都新太,20140101,20120328,改名,tushare,20120328T16:00:00+08:00,20120328T09:00:00+08:00
600532.SH,20120330,*ST华科,20121211,20120329,*ST,tushare,20120329T16:00:00+08:00,20120329T09:00:00+08:00
000526.SZ,20120329,银润投资,20160712,20120329,改名,tushare,20120329T16:00:00+08:00,20120329T09:00:00+08:00
600062.SH,20120327,华润双鹤,,20120323,改名,tushare,20120323T16:00:00+08:00,20120323T09:00:00+08:00
600149.SH,20120327,ST廊发展,20120821,20120326,其他,tushare,20120326T16:00:00+08:00,20120326T09:00:00+08:00
600757.SH,20120326,长江传媒,,20120323,其他,tushare,20120323T16:00:00+08:00,20120323T09:00:00+08:00
002002.SZ,20120326,ST金材,20130203,20120326,改名,tushare,20120326T16:00:00+08:00,20120326T09:00:00+08:00
002114.SZ,20120323,*ST锌电,20130417,20120322,*ST,tushare,20120322T16:00:00+08:00,20120322T09:00:00+08:00
600022.SH,20120322,山东钢铁,,20120320,改名,tushare,20120320T16:00:00+08:00,20120320T09:00:00+08:00
600375.SH,20120320,华菱星马,20160411,20120316,改名,tushare,20120316T16:00:00+08:00,20120316T09:00:00+08:00
600882.SH,20120320,*ST大成,20121122,20120319,*ST,tushare,20120319T16:00:00+08:00,20120319T09:00:00+08:00
000669.SZ,20120320,*ST领先,20130113,20120319,*ST,tushare,20120319T16:00:00+08:00,20120319T09:00:00+08:00
600381.SH,20120320,贤成矿业,20130305,20120319,撤销ST,tushare,20120319T16:00:00+08:00,20120319T09:00:00+08:00
600645.SH,20120319,中源协和,,20120316,撤销ST,tushare,20120316T16:00:00+08:00,20120316T09:00:00+08:00
600699.SH,20120316,均胜电子,,20120314,改名,tushare,20120314T16:00:00+08:00,20120314T09:00:00+08:00
600733.SH,20120316,S*ST前锋,20130407,20120315,*ST,tushare,20120315T16:00:00+08:00,20120315T09:00:00+08:00
000818.SZ,20120313,方大化工,20180422,20120312,撤销ST,tushare,20120312T16:00:00+08:00,20120312T09:00:00+08:00
000605.SZ,20120312,*ST四环,20130321,20120309,*ST,tushare,20120309T16:00:00+08:00,20120309T09:00:00+08:00
600055.SH,20120306,华润万东,20160927,20120302,改名,tushare,20120302T16:00:00+08:00,20120302T09:00:00+08:00
600094.SH,20120301,大名城,,20120229,其他,tushare,20120229T16:00:00+08:00,20120229T09:00:00+08:00
600699.SH,20120301,辽源得亨,20120315,20120229,撤销ST,tushare,20120229T16:00:00+08:00,20120229T09:00:00+08:00
000576.SZ,20120229,*ST甘化,20130414,20120228,*ST,tushare,20120228T16:00:00+08:00,20120228T09:00:00+08:00
000420.SZ,20120228,*ST吉纤,20130425,20120227,*ST,tushare,20120227T16:00:00+08:00,20120227T09:00:00+08:00
600401.SH,20120220,ST申龙,20120510,20120210,恢复上市加N,tushare,20120210T16:00:00+08:00,20120210T09:00:00+08:00
600401.SH,20120217,NST申龙,20120219,20120210,其他,tushare,20120210T16:00:00+08:00,20120210T09:00:00+08:00
600894.SH,20120214,*ST广钢,20120830,20120213,*ST,tushare,20120213T16:00:00+08:00,20120213T09:00:00+08:00
600603.SH,20120119,*ST兴业,20140309,20120118,*ST,tushare,20120118T16:00:00+08:00,20120118T09:00:00+08:00
000506.SZ,20120119,中润资源,,20120119,改名,tushare,20120119T16:00:00+08:00,20120119T09:00:00+08:00
000936.SZ,20120105,华西股份,,20120105,其他,tushare,20120105T16:00:00+08:00,20120105T09:00:00+08:00
000809.SZ,20120104,铁岭新城,20170425,20120104,改名,tushare,20120104T16:00:00+08:00,20120104T09:00:00+08:00
601113.SH,20140103,华鼎股份,20191008,20131231,其他,tushare,20131231T16:00:00+08:00,20131231T09:00:00+08:00
600728.SH,20140102,佳都科技,,20131226,其他,tushare,20131226T16:00:00+08:00,20131226T09:00:00+08:00
000693.SZ,20131231,*ST聚友,20140109,20131227,完成股改,tushare,20131227T16:00:00+08:00,20131227T09:00:00+08:00
000815.SZ,20131231,美利纸业,20150415,20131230,撤销*ST,tushare,20131230T16:00:00+08:00,20131230T09:00:00+08:00
000409.SZ,20131225,山东地矿,20180624,20131225,改名,tushare,20131225T16:00:00+08:00,20131225T09:00:00+08:00
600112.SH,20131224,天成控股,20170426,20131218,改名,tushare,20131218T16:00:00+08:00,20131218T09:00:00+08:00
600323.SH,20131210,瀚蓝环境,,20131203,改名,tushare,20131203T16:00:00+08:00,20131203T09:00:00+08:00
000657.SZ,20131125,中钨高新,,20131122,撤销*ST,tushare,20131122T16:00:00+08:00,20131122T09:00:00+08:00
002501.SZ,20131120,利源精制,20190505,20131120,改名,tushare,20131120T16:00:00+08:00,20131120T09:00:00+08:00
000972.SZ,20131106,新中基,20160510,20131105,撤销*ST,tushare,20131105T16:00:00+08:00,20131105T09:00:00+08:00
000504.SZ,20131029,*ST传媒,20150330,20131028,*ST,tushare,20131028T16:00:00+08:00,20131028T09:00:00+08:00
600613.SH,20131022,神奇制药,,20131017,改名,tushare,20131017T16:00:00+08:00,20131017T09:00:00+08:00
600280.SH,20131022,中央商场,20200505,20131017,其他,tushare,20131017T16:00:00+08:00,20131017T09:00:00+08:00
000010.SZ,20131018,深华新,20160508,20131017,撤销ST,tushare,20131017T16:00:00+08:00,20131017T09:00:00+08:00
600578.SH,20131010,京能电力,,20130927,改名,tushare,20130927T16:00:00+08:00,20130927T09:00:00+08:00
000677.SZ,20130924,恒天海龙,20150311,20130924,改名,tushare,20130924T16:00:00+08:00,20130924T09:00:00+08:00
002691.SZ,20130924,石中装备,20150705,20130924,其他,tushare,20130924T16:00:00+08:00,20130924T09:00:00+08:00
600869.SH,20130913,远东电缆,20140811,20130910,改名,tushare,20130910T16:00:00+08:00,20130910T09:00:00+08:00
002521.SZ,20130913,齐峰新材,,20130913,改名,tushare,20130913T16:00:00+08:00,20130913T09:00:00+08:00
600258.SH,20130910,首旅酒店,,20130905,改名,tushare,20130905T16:00:00+08:00,20130905T09:00:00+08:00
002150.SZ,20130906,通润装备,,20130906,其他,tushare,20130906T16:00:00+08:00,20130906T09:00:00+08:00
002524.SZ,20130902,光正集团,,20130831,改名,tushare,20130831T16:00:00+08:00,20130831T09:00:00+08:00
600332.SH,20130829,白云山,,20130826,改名,tushare,20130826T16:00:00+08:00,20130826T09:00:00+08:00
600688.SH,20130820,上海石化,,20130814,完成股改,tushare,20130814T16:00:00+08:00,20130814T09:00:00+08:00
600871.SH,20130820,仪征化纤,20140330,20130814,完成股改,tushare,20130814T16:00:00+08:00,20130814T09:00:00+08:00
000681.SZ,20130819,远东股份,20140819,20130816,撤销*ST,tushare,20130816T16:00:00+08:00,20130816T09:00:00+08:00
300076.SZ,20130807,GQY视讯,,20130807,其他,tushare,20130807T16:00:00+08:00,20130807T09:00:00+08:00
000545.SZ,20130726,金浦钛业,,20130726,其他,tushare,20130726T16:00:00+08:00,20130726T09:00:00+08:00
600490.SH,20130725,鹏欣资源,,20130723,改名,tushare,20130723T16:00:00+08:00,20130723T09:00:00+08:00
600292.SH,20130724,中电远达,20160511,20130719,改名,tushare,20130719T16:00:00+08:00,20130719T09:00:00+08:00
000889.SZ,20130722,茂业物流,20151103,20130720,改名,tushare,20130720T16:00:00+08:00,20130720T09:00:00+08:00
000010.SZ,20130719,ST华新,20131017,20130717,完成股改,tushare,20130717T16:00:00+08:00,20130717T09:00:00+08:00
600562.SH,20130716,国睿科技,,20130710,改名,tushare,20130710T16:00:00+08:00,20130710T09:00:00+08:00
600771.SH,20130709,广誉远,,20130704,改名,tushare,20130704T16:00:00+08:00,20130704T09:00:00+08:00
600698.SH,20130708,ST轻骑,20140504,20130629,恢复上市加N,tushare,20130629T16:00:00+08:00,20130629T09:00:00+08:00
600698.SH,20130705,NST轻骑,20130707,20130629,其他,tushare,20130629T16:00:00+08:00,20130629T09:00:00+08:00
002702.SZ,20130704,海欣食品,,20130704,改名,tushare,20130704T16:00:00+08:00,20130704T09:00:00+08:00
000677.SZ,20130703,山东海龙,20130923,20130702,撤销*ST,tushare,20130702T16:00:00+08:00,20130702T09:00:00+08:00
000820.SZ,20130619,金城股份,20161215,20130618,撤销*ST,tushare,20130618T16:00:00+08:00,20130618T09:00:00+08:00
002002.SZ,20130617,鸿达兴业,,20130617,改名,tushare,20130617T16:00:00+08:00,20130617T09:00:00+08:00
000687.SZ,20130614,恒天天鹅,20151022,20130614,改名,tushare,20130614T16:00:00+08:00,20130614T09:00:00+08:00
600309.SH,20130606,万华化学,,20130531,改名,tushare,20130531T16:00:00+08:00,20130531T09:00:00+08:00
000155.SZ,20130606,川化股份,20150401,20130605,撤销*ST,tushare,20130605T16:00:00+08:00,20130605T09:00:00+08:00
600751.SH,20130604,天津海运,20150707,20130528,完成股改,tushare,20130528T16:00:00+08:00,20130528T09:00:00+08:00
